mode,block,sample,segment,response_ratio
lift_late,4,16,0,-2.227314155265356e-05
lift_late,4,17,0,-4.4674832019550315e-05
lift_late,4,18,0,-5.426682803847061e-05
lift_late,4,19,0,-6.354260631231792e-05
lift_late,4,20,0,0.0011940297072942972
lift_late,4,21,0,0.003741617541022206
lift_late,4,22,0,0.004054752051361345
lift_late,4,23,0,-0.0008637100737656803
lift_late,4,24,0,-0.004320634734029238
lift_late,4,25,0,-0.01556244099156373
lift_late,4,26,0,0.001477762911853842
lift_late,4,27,0,0.005503908016522792
lift_late,4,28,0,0.007590304393820469
lift_late,4,29,0,0.0070939323008247695
lift_late,4,30,0,0.009464298236951605
lift_late,4,31,0,0.014525107843312521
lift_late,4,32,0,0.016388221240645925
lift_late,4,33,0,0.031623414093315615
lift_late,4,34,0,0.023075399692452005
lift_late,4,35,0,0.022060015364914403
lift_late,4,36,0,-0.017786233014429147
lift_late,4,37,0,-0.07460454052751961
lift_late,4,38,0,-0.05451400711441873
lift_late,4,39,0,-0.05647328709330815
lift_late,4,40,0,-0.056912905115611735
lift_late,4,41,0,-0.05732986355847781
lift_late,4,42,0,-0.057526284876496074
lift_late,4,43,0,-0.05781706468116051
lift_late,4,44,0,-0.06399467710727193
lift_late,4,45,0,-0.06842486368977423
lift_late,4,46,0,-0.06800800613702486
lift_late,4,47,0,-0.06766147358639721
lift_late,4,48,0,-0.0680616062242511
lift_late,4,49,0,-0.06697383705041603
lift_late,4,50,1,-0.06697383705041603
lift_late,4,51,1,-0.07042474413005811
lift_late,4,52,1,-0.0719226740322453
lift_late,4,53,1,-0.07218892447065739
lift_late,4,54,1,-0.07173801215857194
lift_late,4,55,1,-0.07155665997668557
lift_late,4,56,1,-0.07208232699865312
lift_late,4,57,1,-0.0722189251485152
lift_late,4,58,1,-0.07159762189616913
lift_late,4,59,1,-0.06992866555614712
lift_late,4,60,1,-0.0677432723745822
lift_late,4,61,1,-0.06451797794640342
lift_late,4,62,1,-0.05991448068302979
lift_late,4,63,1,-0.050980980502237115
lift_late,4,64,1,-0.04207037062283734
lift_late,4,65,1,-0.036055094872168965
lift_late,4,66,1,-0.03142797323773006
lift_late,4,67,1,-0.025663667298961326
lift_late,4,68,1,-0.01967318999839884
lift_late,4,69,1,-0.014260091683485646
lift_late,4,70,1,-0.010106862433412113
lift_late,4,71,1,-0.006624265133970128
lift_late,4,72,1,-0.0033763733847648005
lift_late,4,73,1,0.000583821679692787
lift_late,4,74,1,0.006953843389067119
lift_late,4,75,1,0.01661645870892341
lift_late,4,76,1,0.03166089033791806
lift_late,4,77,1,0.0555151076891835
lift_late,4,78,1,0.08928459943449231
lift_late,4,79,1,0.1369064277635313
lift_late,4,80,1,0.1988356751089516
lift_late,4,81,1,0.2798267096660682
lift_late,4,82,1,0.37627199765208225
lift_late,4,83,1,0.49051696904714565
lift_late,4,84,1,0.6073867595057273
lift_late,4,85,1,0.7210975849433553
lift_late,4,86,1,0.8213659872208563
lift_late,4,87,1,0.9158288790964768
lift_late,4,88,1,0.9666196573879455
lift_late,4,89,1,0.9972704716280609
lift_late,4,90,1,1.0105352303398518
lift_late,4,91,1,1.015053087258613
lift_late,4,92,1,1.0166241433738992
lift_late,4,93,1,1.0167199064528827
lift_late,4,94,1,1.0166560138750687
lift_late,4,95,1,1.0165327729528861
lift_late,4,96,1,1.015749706026513
lift_late,4,97,1,1.0146501831488723
lift_late,4,98,1,1.0136372148069228
lift_late,4,99,1,1.012238478715046
lift_late,4,100,2,1.012238478715046
lift_late,4,101,2,1.012031734939428
lift_late,4,102,2,1.0118249767118883
lift_late,4,103,2,1.0116182040403146
lift_late,4,104,2,1.011411416932601
lift_late,4,105,2,1.0112046153966514
lift_late,4,106,2,1.0109413858529737
lift_late,4,107,2,1.0107688600533788
lift_late,4,108,2,1.0106205011861389
lift_late,4,109,2,1.0104721283063334
lift_late,4,110,2,1.0103237414255777
lift_late,4,111,2,1.010177482978022
lift_late,4,112,2,1.0100483485176144
lift_late,4,113,2,1.0098599158651769
lift_late,4,114,2,1.0096517063453458
lift_late,4,115,2,1.0094790657398476
lift_late,4,116,2,1.009306408863516
lift_late,4,117,2,1.0090514381254694
lift_late,4,118,2,1.0087553051573472
lift_late,4,119,2,1.0114061885866026
lift_late,4,120,2,1.015825288054221
lift_late,4,121,2,1.0202443773833607
lift_late,4,122,2,1.0244890862607794
lift_late,4,123,2,1.0280628200217639
lift_late,4,124,2,1.031636436649021
lift_late,4,125,2,1.0313554750279776
lift_late,4,126,2,1.0272199713867816
lift_late,4,127,2,1.0230844005152144
lift_late,4,128,2,1.0203984918375986
lift_late,4,129,2,1.0181214101447396
lift_late,4,130,2,1.0158432837350577
lift_late,4,131,2,1.014765132517877
lift_late,4,132,2,1.0156876209047303
lift_late,4,133,2,1.016981760525718
lift_late,4,134,2,1.0190206714562382
lift_late,4,135,2,1.021059014379756
lift_late,4,136,2,1.0227463154279166
lift_late,4,137,2,1.0236884485429032
lift_late,4,138,2,1.0223962066639536
lift_late,4,139,2,1.020055501262507
lift_late,4,140,2,1.0175836615410574
lift_late,4,141,2,1.0151116936269842
lift_late,4,142,2,1.0126395987330372
lift_late,4,143,2,1.0099805340598722
lift_late,4,144,2,1.0086310976904422
lift_late,4,145,2,1.0073071454257552
lift_late,4,146,2,1.0059831595273663
lift_late,4,147,2,1.004659139429007
lift_late,4,148,2,1.0033350845645799
lift_late,4,149,2,1.0020109943681603
diagonal_early,0,0,0,0.0
diagonal_early,0,1,0,-4.254748022158256e-05
diagonal_early,0,2,0,-0.0001279685197902365
diagonal_early,0,3,0,-0.0002228371718958535
diagonal_early,0,4,0,-0.0003410235362524023
diagonal_early,0,5,0,-0.0004576657616655207
diagonal_early,0,6,0,-0.0005620269387344176
diagonal_early,0,7,0,-0.0006336822141924292
diagonal_early,0,8,0,-0.000712955516775193
diagonal_early,0,9,0,-0.0007670373993394585
diagonal_early,0,10,0,-0.0008243176416888394
diagonal_early,0,11,0,-0.0008788327136214587
diagonal_early,0,12,0,-0.00093936090697827
diagonal_early,0,13,0,-0.0009906581551361545
diagonal_early,0,14,0,-0.00104751661895905
diagonal_early,0,15,0,-0.0011121402737202424
diagonal_early,0,16,0,-0.001170469692358935
diagonal_early,0,17,0,-0.0012237961193117782
diagonal_early,0,18,0,-0.0012685758865341897
diagonal_early,0,19,0,-0.0012946604618055229
diagonal_early,0,20,0,-0.001306003470091221
diagonal_early,0,21,0,-0.001275897946195497
diagonal_early,0,22,0,-0.001220550080123354
diagonal_early,0,23,0,-0.0011364637139041581
diagonal_early,0,24,0,-0.0010507532275689224
diagonal_early,0,25,0,-0.0009983724065914103
diagonal_early,0,26,0,-0.000980762700404517
diagonal_early,0,27,0,-0.001033920964547749
diagonal_early,0,28,0,-0.0011374406714767262
diagonal_early,0,29,0,-0.0013227792606633336
diagonal_early,0,30,0,-0.0015331407047582957
diagonal_early,0,31,0,-0.0017992390271537172
diagonal_early,0,32,0,-0.0019510721719403932
diagonal_early,0,33,0,-0.0020452505456329847
diagonal_early,0,34,0,-0.0020514808920384943
diagonal_early,0,35,0,-0.00201850651098243
diagonal_early,0,36,0,-0.001921198535311857
diagonal_early,0,37,0,-0.0018582103098280088
diagonal_early,0,38,0,-0.0017877379765078236
diagonal_early,0,39,0,-0.0017363204693371106
diagonal_early,0,40,0,-0.001727320753067482
diagonal_early,0,41,0,-0.0017220451954541825
diagonal_early,0,42,0,-0.001748328185891641
diagonal_early,0,43,0,-0.0017817199168169047
diagonal_early,0,44,0,-0.0018423902435364852
diagonal_early,0,45,0,-0.001899757570725193
diagonal_early,0,46,0,-0.001960715127037832
diagonal_early,0,47,0,-0.0020338162885639387
diagonal_early,0,48,0,-0.0021052738034347588
diagonal_early,0,49,0,-0.0021769919599265775
diagonal_early,0,50,1,-0.0021769919599265775
diagonal_early,0,51,1,-0.0023430625772736064
diagonal_early,0,52,1,-0.002458524560596992
diagonal_early,0,53,1,-0.0026065345341105928
diagonal_early,0,54,1,-0.002547128624646661
diagonal_early,0,55,1,-0.0015063451422559512
diagonal_early,0,56,1,0.001434856699083351
diagonal_early,0,57,1,0.01136779063914102
diagonal_early,0,58,1,0.04049028629018823
diagonal_early,0,59,1,0.09302050160748458
diagonal_early,0,60,1,0.17415840358019571
diagonal_early,0,61,1,0.28396789928342375
diagonal_early,0,62,1,0.40375260544432945
diagonal_early,0,63,1,0.5289256759943916
diagonal_early,0,64,1,0.6449466832166357
diagonal_early,0,65,1,0.7466190497921211
diagonal_early,0,66,1,0.8267686279188196
diagonal_early,0,67,1,0.8883061352112761
diagonal_early,0,68,1,0.9335389382605
diagonal_early,0,69,1,0.9649340555308066
diagonal_early,0,70,1,0.9854175700004882
diagonal_early,0,71,1,0.9962263357618627
diagonal_early,0,72,1,1.000150286078967
diagonal_early,0,73,1,1.0000241159636227
diagonal_early,0,74,1,0.9991455096456359
diagonal_early,0,75,1,0.9991071967452823
diagonal_early,0,76,1,0.9992845532351509
diagonal_early,0,77,1,0.9992352548688356
diagonal_early,0,78,1,0.9986158877824473
diagonal_early,0,79,1,0.9983918514895472
diagonal_early,0,80,1,0.9993276507654945
diagonal_early,0,81,1,1.0001164489776269
diagonal_early,0,82,1,0.9997103773646966
diagonal_early,0,83,1,0.9989436889770801
diagonal_early,0,84,1,0.9987432515052932
diagonal_early,0,85,1,0.9988604118655103
diagonal_early,0,86,1,0.9989257432788676
diagonal_early,0,87,1,0.9989115060577151
diagonal_early,0,88,1,0.9990651627391721
diagonal_early,0,89,1,0.9985137916364138
diagonal_early,0,90,1,0.9973908152350801
diagonal_early,0,91,1,0.9974701794524933
diagonal_early,0,92,1,0.997589007790658
diagonal_early,0,93,1,0.9975929890509021
diagonal_early,0,94,1,0.9978712793215757
diagonal_early,0,95,1,0.9980653559293772
diagonal_early,0,96,1,0.9978015749593309
diagonal_early,0,97,1,0.9975320412648854
diagonal_early,0,98,1,0.9974277580271055
diagonal_early,0,99,1,0.9974634110852879
diagonal_early,0,100,2,0.9974634110852879
diagonal_early,0,101,2,0.9974181654928893
diagonal_early,0,102,2,0.997372910582088
diagonal_early,0,103,2,0.9973276463631509
diagonal_early,0,104,2,0.9972823728463579
diagonal_early,0,105,2,0.997242194189984
diagonal_early,0,106,2,0.9972475144907791
diagonal_early,0,107,2,0.9973063245471451
diagonal_early,0,108,2,0.9973728140909818
diagonal_early,0,109,2,0.9974392910999498
diagonal_early,0,110,2,0.997495752358332
diagonal_early,0,111,2,0.9974995518961709
diagonal_early,0,112,2,0.9974022405779492
diagonal_early,0,113,2,1.007975275872646
diagonal_early,0,114,2,1.0220979893328288
diagonal_early,0,115,2,1.03563356704025
diagonal_early,0,116,2,1.0478100447510679
diagonal_early,0,117,2,1.0658211503366983
diagonal_early,0,118,2,1.086768962473782
diagonal_early,0,119,2,1.0887774217156785
diagonal_early,0,120,2,1.0812013229937234
diagonal_early,0,121,2,1.0762836597134626
diagonal_early,0,122,2,1.0708613745695554
diagonal_early,0,123,2,1.0634502214382804
diagonal_early,0,124,2,1.056048102974369
diagonal_early,0,125,2,1.0544180142803412
diagonal_early,0,126,2,1.0585392456519112
diagonal_early,0,127,2,1.0626433883169346
diagonal_early,0,128,2,1.0594215808921794
diagonal_early,0,129,2,1.0540810195725572
diagonal_early,0,130,2,1.0488777359296402
diagonal_early,0,131,2,1.04494160958956
diagonal_early,0,132,2,1.0429499963307098
diagonal_early,0,133,2,1.0417232135452292
diagonal_early,0,134,2,1.0420781022791
diagonal_early,0,135,2,1.0424873213469816
diagonal_early,0,136,2,1.0429192948437507
diagonal_early,0,137,2,1.041809162322485
diagonal_early,0,138,2,1.0360731669194523
diagonal_early,0,139,2,1.0328293495841125
diagonal_early,0,140,2,1.0297614431359567
diagonal_early,0,141,2,1.0266568281716892
diagonal_early,0,142,2,1.0235486084216083
diagonal_early,0,143,2,1.0208677092366167
diagonal_early,0,144,2,1.0206969651329263
diagonal_early,0,145,2,1.019806786600257
diagonal_early,0,146,2,1.0189151830818648
diagonal_early,0,147,2,1.0180324964806438
diagonal_early,0,148,2,1.017158732164096
diagonal_early,0,149,2,1.0162938953938367
diagonal_early,1,0,0,0.0
diagonal_early,1,1,0,-1.9499030706982154e-05
diagonal_early,1,2,0,-0.00012151724787137854
diagonal_early,1,3,0,-0.0002383023063509878
diagonal_early,1,4,0,-0.00037563988938678236
diagonal_early,1,5,0,-0.0004641476016740121
diagonal_early,1,6,0,-0.0005341056847849381
diagonal_early,1,7,0,-0.0005311643517343616
diagonal_early,1,8,0,-0.0005465390213900348
diagonal_early,1,9,0,-0.0004804089466097282
diagonal_early,1,10,0,-0.00043169107483719964
diagonal_early,1,11,0,-0.00034803037905429423
diagonal_early,1,12,0,-0.000222456333241757
diagonal_early,1,13,0,-0.00011896979265215361
diagonal_early,1,14,0,4.755501257591078e-05
diagonal_early,1,15,0,0.0001958856663857837
diagonal_early,1,16,0,0.0003634311417194484
diagonal_early,1,17,0,0.0005643388724156888
diagonal_early,1,18,0,0.0007528524484601302
diagonal_early,1,19,0,0.0010026804689533804
diagonal_early,1,20,0,0.0012294080848187928
diagonal_early,1,21,0,0.0014304656661313453
diagonal_early,1,22,0,0.0015867398720688757
diagonal_early,1,23,0,0.0016867005513286082
diagonal_early,1,24,0,0.0017309741262495333
diagonal_early,1,25,0,0.0014441440602580605
diagonal_early,1,26,0,0.0005811996686796786
diagonal_early,1,27,0,-0.01960995959529791
diagonal_early,1,28,0,-0.02502180256164575
diagonal_early,1,29,0,-0.011773594044136729
diagonal_early,1,30,0,-0.010876617972582513
diagonal_early,1,31,0,-0.012186503196087889
diagonal_early,1,32,0,-0.011022255228366175
diagonal_early,1,33,0,-0.010667529064856685
diagonal_early,1,34,0,-0.01101431086523453
diagonal_early,1,35,0,-0.011280584099557919
diagonal_early,1,36,0,-0.011232672495982574
diagonal_early,1,37,0,-0.011798436593464605
diagonal_early,1,38,0,-0.012124497706777896
diagonal_early,1,39,0,-0.011944471855255627
diagonal_early,1,40,0,-0.010615219514083764
diagonal_early,1,41,0,-0.004885624316173852
diagonal_early,1,42,0,0.006141599390710362
diagonal_early,1,43,0,0.002900281735941821
diagonal_early,1,44,0,-0.006129050035177942
diagonal_early,1,45,0,-0.007626463673240615
diagonal_early,1,46,0,-0.00861993564716266
diagonal_early,1,47,0,-0.009557649845235086
diagonal_early,1,48,0,-0.009548586544569837
diagonal_early,1,49,0,-0.009049337134207231
diagonal_early,1,50,1,-0.009049337134207231
diagonal_early,1,51,1,-0.00968375612945163
diagonal_early,1,52,1,-0.008920783759897931
diagonal_early,1,53,1,-0.009433080618293396
diagonal_early,1,54,1,-0.009607041386432922
diagonal_early,1,55,1,-0.008839073210426011
diagonal_early,1,56,1,-0.006223289068518797
diagonal_early,1,57,1,0.0010345885137861223
diagonal_early,1,58,1,0.020175056147571303
diagonal_early,1,59,1,0.05879026415458829
diagonal_early,1,60,1,0.12677979240035728
diagonal_early,1,61,1,0.21887929818255905
diagonal_early,1,62,1,0.3332339318983997
diagonal_early,1,63,1,0.4569476661422491
diagonal_early,1,64,1,0.5874003255435593
diagonal_early,1,65,1,0.6967999891543205
diagonal_early,1,66,1,0.7879488739677866
diagonal_early,1,67,1,0.8647360852072619
diagonal_early,1,68,1,0.9185187013858052
diagonal_early,1,69,1,0.9573907851304128
diagonal_early,1,70,1,0.9805707707739741
diagonal_early,1,71,1,0.9933251757852584
diagonal_early,1,72,1,0.9989443918058868
diagonal_early,1,73,1,1.000842044291993
diagonal_early,1,74,1,1.0015420622757658
diagonal_early,1,75,1,1.0017836835619922
diagonal_early,1,76,1,1.0012018284456607
diagonal_early,1,77,1,1.0005032851164584
diagonal_early,1,78,1,1.000557811707232
diagonal_early,1,79,1,1.0010868592179103
diagonal_early,1,80,1,1.001617070304998
diagonal_early,1,81,1,1.0016029400907482
diagonal_early,1,82,1,1.00146811865291
diagonal_early,1,83,1,1.0014626160842723
diagonal_early,1,84,1,1.0023250756372388
diagonal_early,1,85,1,1.0028440070357003
diagonal_early,1,86,1,1.00286115656859
diagonal_early,1,87,1,1.0025728544581298
diagonal_early,1,88,1,1.0021983666951986
diagonal_early,1,89,1,1.0022414001966895
diagonal_early,1,90,1,1.0020910813098476
diagonal_early,1,91,1,1.0020376658113521
diagonal_early,1,92,1,1.001657583179839
diagonal_early,1,93,1,1.001343352325663
diagonal_early,1,94,1,1.0015413870911087
diagonal_early,1,95,1,1.0019917560736225
diagonal_early,1,96,1,1.001872136471347
diagonal_early,1,97,1,1.0013569058701481
diagonal_early,1,98,1,1.000903250899937
diagonal_early,1,99,1,1.0007491117059224
diagonal_early,1,100,2,1.0007491117059224
diagonal_early,1,101,2,1.0011001680503153
diagonal_early,1,102,2,1.0014511279466254
diagonal_early,1,103,2,1.0018019912852303
diagonal_early,1,104,2,1.0021527579565896
diagonal_early,1,105,2,1.0024663867576356
diagonal_early,1,106,2,1.0024349858760975
diagonal_early,1,107,2,1.0022448665377686
diagonal_early,1,108,2,1.0020319190681792
diagonal_early,1,109,2,1.0018123980860807
diagonal_early,1,110,2,1.0029908048599532
diagonal_early,1,111,2,1.0097206680342716
diagonal_early,1,112,2,1.0161215084509474
diagonal_early,1,113,2,1.020709700466288
diagonal_early,1,114,2,1.0245450861028085
diagonal_early,1,115,2,1.0308863826587762
diagonal_early,1,116,2,1.0432694452783617
diagonal_early,1,117,2,1.0615785006198426
diagonal_early,1,118,2,1.0827621828854737
diagonal_early,1,119,2,1.1034266270877815
diagonal_early,1,120,2,1.1272056306444787
diagonal_early,1,121,2,1.1552194852748725
diagonal_early,1,122,2,1.1799898539400255
diagonal_early,1,123,2,1.1953127086393258
diagonal_early,1,124,2,1.2108441839386332
diagonal_early,1,125,2,1.2063141523907823
diagonal_early,1,126,2,1.1817241515307393
diagonal_early,1,127,2,1.15726029509223
diagonal_early,1,128,2,1.1471064778832354
diagonal_early,1,129,2,1.142612865718837
diagonal_early,1,130,2,1.1380276585768314
diagonal_early,1,131,2,1.1339240832216977
diagonal_early,1,132,2,1.1328602045007627
diagonal_early,1,133,2,1.127622313979711
diagonal_early,1,134,2,1.1142583086253588
diagonal_early,1,135,2,1.1114927719338195
diagonal_early,1,136,2,1.11324866131302
diagonal_early,1,137,2,1.1151696594382239
diagonal_early,1,138,2,1.1176885196314361
diagonal_early,1,139,2,1.1201982624630649
diagonal_early,1,140,2,1.1227133923125858
diagonal_early,1,141,2,1.125295479403955
diagonal_early,1,142,2,1.1282519832091877
diagonal_early,1,143,2,1.1311051048358582
diagonal_early,1,144,2,1.1331510259508004
diagonal_early,1,145,2,1.1348644784784123
diagonal_early,1,146,2,1.1363887087581794
diagonal_early,1,147,2,1.1379114214043045
diagonal_early,1,148,2,1.1394326183226662
diagonal_early,1,149,2,1.140952301727581
diagonal_early,2,0,0,0.0
diagonal_early,2,1,0,-9.722717789735476e-05
diagonal_early,2,2,0,-0.0003015538233601982
diagonal_early,2,3,0,-0.000500117303626799
diagonal_early,2,4,0,-0.0005016774717473193
diagonal_early,2,5,0,-0.0007379287101702405
diagonal_early,2,6,0,-0.0011992570291236271
diagonal_early,2,7,0,-0.0013192398815983373
diagonal_early,2,8,0,-0.0010897639111754405
diagonal_early,2,9,0,-0.001252372153238757
diagonal_early,2,10,0,-0.0012985580743038337
diagonal_early,2,11,0,-0.0009202555980627985
diagonal_early,2,12,0,-0.000880737450172692
diagonal_early,2,13,0,-0.0009859450275067115
diagonal_early,2,14,0,-0.0008916289552797968
diagonal_early,2,15,0,-0.0014742340542591645
diagonal_early,2,16,0,-0.00134371311053915
diagonal_early,2,17,0,-0.0005459613190680395
diagonal_early,2,18,0,-0.0005264368844797566
diagonal_early,2,19,0,-0.0007872470485904703
diagonal_early,2,20,0,-0.001143171857777291
diagonal_early,2,21,0,-0.0015207139795374032
diagonal_early,2,22,0,-0.0008454236219359186
diagonal_early,2,23,0,0.00033346001490127314
diagonal_early,2,24,0,0.0002950272738704118
diagonal_early,2,25,0,-0.0003751956273012992
diagonal_early,2,26,0,-1.072043980553234e-05
diagonal_early,2,27,0,0.00047263848388307884
diagonal_early,2,28,0,-5.061410715560821e-05
diagonal_early,2,29,0,-0.00021810399955147556
diagonal_early,2,30,0,-0.0008420519203910737
diagonal_early,2,31,0,-0.0011898916146251507
diagonal_early,2,32,0,-0.0010579054460653952
diagonal_early,2,33,0,-0.0012743354888619647
diagonal_early,2,34,0,-0.0009547145264592612
diagonal_early,2,35,0,-0.0005392298497106793
diagonal_early,2,36,0,-0.0006811187502811972
diagonal_early,2,37,0,-0.0008793328351725918
diagonal_early,2,38,0,-0.001194618878713912
diagonal_early,2,39,0,-0.0011193211009692186
diagonal_early,2,40,0,-0.0009886921293626278
diagonal_early,2,41,0,-0.001169529811640471
diagonal_early,2,42,0,-0.0014525350809241394
diagonal_early,2,43,0,-0.0013917102676185799
diagonal_early,2,44,0,-0.0015468461568275303
diagonal_early,2,45,0,-0.0015063235528635338
diagonal_early,2,46,0,-0.001430640709982606
diagonal_early,2,47,0,-0.001255417005864026
diagonal_early,2,48,0,-0.0018719927495265182
diagonal_early,2,49,0,-0.002861301452606956
diagonal_early,2,50,1,-0.002861301452606956
diagonal_early,2,51,1,-0.002837185781095911
diagonal_early,2,52,1,-0.0033225418642998483
diagonal_early,2,53,1,-0.003197683779699735
diagonal_early,2,54,1,-0.004247131428642127
diagonal_early,2,55,1,-0.002342349699550172
diagonal_early,2,56,1,0.0013495410762527202
diagonal_early,2,57,1,0.012595147788326279
diagonal_early,2,58,1,0.03600776656011264
diagonal_early,2,59,1,0.0811886377612132
diagonal_early,2,60,1,0.15495707078216672
diagonal_early,2,61,1,0.254562594000426
diagonal_early,2,62,1,0.3757655425800144
diagonal_early,2,63,1,0.5045637502518439
diagonal_early,2,64,1,0.6291226816297103
diagonal_early,2,65,1,0.7367239515289586
diagonal_early,2,66,1,0.8226779983799593
diagonal_early,2,67,1,0.8880348422955997
diagonal_early,2,68,1,0.9357560074264892
diagonal_early,2,69,1,0.9665794228486351
diagonal_early,2,70,1,0.9850028448945776
diagonal_early,2,71,1,0.9945190231617573
diagonal_early,2,72,1,0.9992488749778733
diagonal_early,2,73,1,0.9996649953544753
diagonal_early,2,74,1,0.9983859030925193
diagonal_early,2,75,1,0.998557638563876
diagonal_early,2,76,1,0.9987004203744659
diagonal_early,2,77,1,0.9985307614705001
diagonal_early,2,78,1,0.9987209910247219
diagonal_early,2,79,1,0.9983123551365255
diagonal_early,2,80,1,0.9994227872139659
diagonal_early,2,81,1,1.0002787054667721
diagonal_early,2,82,1,1.0004959999583483
diagonal_early,2,83,1,0.9993889668232772
diagonal_early,2,84,1,0.9991911566764596
diagonal_early,2,85,1,0.9986953555851984
diagonal_early,2,86,1,0.9990054464279573
diagonal_early,2,87,1,0.9991347384280673
diagonal_early,2,88,1,0.9991155007534642
diagonal_early,2,89,1,0.9990854090371027
diagonal_early,2,90,1,0.996890852741764
diagonal_early,2,91,1,0.9980031743975593
diagonal_early,2,92,1,0.9974235197678287
diagonal_early,2,93,1,0.9981801516030245
diagonal_early,2,94,1,0.9980438681252785
diagonal_early,2,95,1,0.9974175902575849
diagonal_early,2,96,1,0.9973417930864876
diagonal_early,2,97,1,0.9974311591337467
diagonal_early,2,98,1,0.9970954600125642
diagonal_early,2,99,1,0.9974541613118398
diagonal_early,2,100,2,0.9974541613118398
diagonal_early,2,101,2,0.997239849938197
diagonal_early,2,102,2,0.99702583692155
diagonal_early,2,103,2,0.9968121222810269
diagonal_early,2,104,2,0.9965987060356983
diagonal_early,2,105,2,0.9963833736694084
diagonal_early,2,106,2,0.9963835703915472
diagonal_early,2,107,2,0.9966468740077762
diagonal_early,2,108,2,0.9969208080914442
diagonal_early,2,109,2,0.9971946536424562
diagonal_early,2,110,2,0.9974712768899655
diagonal_early,2,111,2,0.9982620551515159
diagonal_early,2,112,2,1.0030749819566283
diagonal_early,2,113,2,1.0160324583969997
diagonal_early,2,114,2,1.031702544700929
diagonal_early,2,115,2,1.0451693982557813
diagonal_early,2,116,2,1.0534963265874062
diagonal_early,2,117,2,1.0604825974213627
diagonal_early,2,118,2,1.0667767484321395
diagonal_early,2,119,2,1.0632879575158127
diagonal_early,2,120,2,1.0555748707180153
diagonal_early,2,121,2,1.050312962062232
diagonal_early,2,122,2,1.0500061887846632
diagonal_early,2,123,2,1.0670563861214444
diagonal_early,2,124,2,1.0841067780825895
diagonal_early,2,125,2,1.1050062576483142
diagonal_early,2,126,2,1.1297464613873502
diagonal_early,2,127,2,1.1544756353083125
diagonal_early,2,128,2,1.1346647586364706
diagonal_early,2,129,2,1.102105034254895
diagonal_early,2,130,2,1.0694401229084984
diagonal_early,2,131,2,1.0369280647275734
diagonal_early,2,132,2,1.0047871968419186
diagonal_early,2,133,2,0.9789489879086718
diagonal_early,2,134,2,0.9657015702351135
diagonal_early,2,135,2,0.9516485634482307
diagonal_early,2,136,2,0.9372444403397879
diagonal_early,2,137,2,0.9236960410785646
diagonal_early,2,138,2,0.91274462347271
diagonal_early,2,139,2,0.9176233499801518
diagonal_early,2,140,2,0.9216147845869962
diagonal_early,2,141,2,0.9248933816560497
diagonal_early,2,142,2,0.9281773917969304
diagonal_early,2,143,2,0.9314507750882756
diagonal_early,2,144,2,0.9330849349891798
diagonal_early,2,145,2,0.9327793674047528
diagonal_early,2,146,2,0.932468929450808
diagonal_early,2,147,2,0.9321567743252873
diagonal_early,2,148,2,0.9318429101573534
diagonal_early,2,149,2,0.9315273451259932
diagonal_early,3,0,0,0.009353941460231408
diagonal_early,3,1,0,0.00928802809946401
diagonal_early,3,2,0,0.00916490849624092
diagonal_early,3,3,0,0.009020682839574789
diagonal_early,3,4,0,0.00883215596443112
diagonal_early,3,5,0,0.008650084231397782
diagonal_early,3,6,0,0.008429084000075571
diagonal_early,3,7,0,0.00825842326262565
diagonal_early,3,8,0,0.00808060867175889
diagonal_early,3,9,0,0.007918669329271918
diagonal_early,3,10,0,0.0077208234541641515
diagonal_early,3,11,0,0.007534942196652224
diagonal_early,3,12,0,0.007340053494668815
diagonal_early,3,13,0,0.007113292756528097
diagonal_early,3,14,0,0.006898230596456254
diagonal_early,3,15,0,0.006661646474781006
diagonal_early,3,16,0,0.006434483935240391
diagonal_early,3,17,0,0.006138304768857066
diagonal_early,3,18,0,0.005823422900349116
diagonal_early,3,19,0,0.005594188891049245
diagonal_early,3,20,0,0.005342641168860494
diagonal_early,3,21,0,0.005122881011072865
diagonal_early,3,22,0,0.0048731079606559495
diagonal_early,3,23,0,0.004894402834711801
diagonal_early,3,24,0,0.00559279387992331
diagonal_early,3,25,0,0.005447789569990209
diagonal_early,3,26,0,0.004436279030135752
diagonal_early,3,27,0,0.004144088173883422
diagonal_early,3,28,0,0.004118099227203215
diagonal_early,3,29,0,0.0030152705510093406
diagonal_early,3,30,0,0.0019786275609006434
diagonal_early,3,31,0,0.0012700098999424056
diagonal_early,3,32,0,0.0005931968833812279
diagonal_early,3,33,0,1.694605859379245e-05
diagonal_early,3,34,0,-0.0003004120502960917
diagonal_early,3,35,0,-0.0006126180832777911
diagonal_early,3,36,0,-0.0008950020689009608
diagonal_early,3,37,0,-0.0012032773579698426
diagonal_early,3,38,0,-0.0015168109965638065
diagonal_early,3,39,0,-0.0018614029218753196
diagonal_early,3,40,0,-0.0022655518149779005
diagonal_early,3,41,0,-0.0025889005732796402
diagonal_early,3,42,0,-0.002946955750276563
diagonal_early,3,43,0,-0.0032848887458341524
diagonal_early,3,44,0,-0.003658947476755071
diagonal_early,3,45,0,-0.004005964344979223
diagonal_early,3,46,0,-0.004338987092423884
diagonal_early,3,47,0,-0.004690071147073922
diagonal_early,3,48,0,-0.004311929233157231
diagonal_early,3,49,0,-0.00342608357577438
diagonal_early,3,50,1,-0.00342608357577438
